Species	A001F	A002F	A003F	A004F	A005F	A006F	A007F	A008F	A009F	A010F	A011F	A012F	A013F	A014F	A015F	A016F	A017F	A018F	A019F	A020F	B347477A	B348452C	B348676C	B348741C	B348867B	B349202C	B349441C	B350402B	B350638C	B350819D	B350890B	B350951C	B351263B	B351443D	B351788D	B352277C	B352458C	B352738D	B352756B	B353024B
GGB4802_SGB6641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4774_SGB6609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4773_SGB6607	0	0	0	0	0	0	0	0.00531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4769_SGB6602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4768_SGB6601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4713_SGB6526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4721_SGB6537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4535_SGB6249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4533_SGB97508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB49418_SGB69331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01096	0	0	0	0	0	0	0	0	0
GGB3892_SGB5290	0.00566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00824	0	0	0	0	0
GGB41458_SGB58520	0.02808	0	0	0	0	0	0	0.00322	0	0.0005	0.00214	0	0.00435	0	0	0	0	0	0	0	0	0	0	0	0	0.01239	0	0.15765	0	0	0.01078	0	0	0	0.00531	0	0	0	0	0
GGB9293_SGB14250	0	0	0	0	0	0	0	0	0	0	0.02236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659	0	0	0	0	0	0	0	0.01235	0	0	0	0	0
GGB3819_SGB5184	0	0.05531	0	0.46657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25291	0	0	0	0	0	0.24544
GGB3818_SGB5183	0	0	0	0	0	0.01664	0	0	0	0	0.01964	0	0	0	0	0	0	0	0	0	0.00834	0.03413	0	0	0.26281	0	0.2359	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3817_SGB5182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3815_SGB5180	0.07534	0	0	0	0	0	0	0.03174	0	0	0	0	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04132	0	0	0	0	0
GGB3256_SGB4303	0	0	0	0	0	0	0	0	0	1.87746	0	0	0.1429	0	0	0	0	0	0	0.0992	0	7.06905	0	2.93187	0	0	0	0	0	0	14.56967	0	0	0	0.84555	0	0	0	0.69393	0
GGB3730_SGB5060	0	0	0	0	0.01715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB51420_SGB4586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3513_SGB4691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3491_SGB4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3486_SGB4658	0	0	0	0	0.01878	0	0	0	0	0	0.02978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01224	0	0	0	0	0
GGB38873_SGB47522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3400_SGB4510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB48159_SGB105302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117	0	0	0	0	0	0	0	0
GGB48159_SGB105301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3325_SGB4402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB39037_SGB4393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3321_SGB4396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3321_SGB4395	0	0	0	0	0	0	0	0.02132	0	0	0	0	0	0	0	0	0	0	0	0.03394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3321_SGB4394	0	0.04088	0	0	0	0	0	0.09305	0	0	0	0	0.05048	0	0	0	0	0	0	0	0	0	0.04811	0	0	0.25708	0	0	0	0	0.40652	0.01674	0.00242	0	0.00126	0	0	0	0	0
GGB3320_SGB4391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3306_SGB4373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3305_SGB4368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3304_SGB4367	2.44414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0	0	0
GGB13532_SGB14832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3289_SGB4343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3287_SGB4341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4711_SGB6524	0	0	0	0	0	0	0	0	0	0	0.02836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4706_SGB6513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4704_SGB6511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3160_SGB4364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3146_SGB4159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3142_SGB4155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3140_SGB4153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3139_SGB4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3138_SGB4151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3130_SGB4143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3128_SGB4141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3124_SGB4136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3109_SGB4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3109_SGB4119	0	0	0	0.00671	0	0.07806	0	0	0	0	0	0	0	0	0	0.1781	0.07469	0	0	0.07477	0	0	0	0	0.11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3061_SGB4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01243	0	0	0	0	0
GGB3057_SGB4059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB29535_SGB36365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3034_SGB4030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01443	0	0	0	0	0
GGB3033_SGB4029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3032_SGB4027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3005_SGB3996	0	0.00786	0	0	0	0	0	0	0	0	0	0.01084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01749	0	0	0	0	0
GGB3004_SGB3995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3003_SGB3994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3002_SGB3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3000_SGB3991	0.01437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0
GGB2999_SGB3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB58485_SGB80143	0	0	0	0	0.00489	0	0	0.00939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0
GGB2998_SGB3989	0	0	0	0	0	0	0	0.05558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04005	0	0	0	0	0
GGB2998_SGB3988	0	0	0	0	0	0	0	0.02257	0	0	0.00702	0	0.01709	0	0	0.00206	0	0	0	0	0	0	0	0	0	0.00528	0.1281	0	0	0	0.03891	0.00246	0.0064	0	0.00735	0.00132	0	0	0	0
GGB2996_SGB3983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9788_SGB15411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2970_SGB3952	0	0	0	0	0	0	0	0.02826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2958_SGB3940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2848_SGB3813	0.01228	0.01834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9345_SGB14311	0	0	0	0	0	0	0	0	0	0	0.10442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14433	0	0	0	0	0	0	0	0.05416	0	0	0	0	0
GGB4669_SGB6458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4703_SGB6510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4644_SGB6430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4644_SGB6428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4643_SGB6427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2657_SGB3578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2653_SGB3574	0.01353	0	0	0	0	0	0	0.00328	0.01361	0	0.00906	0	0.03069	0	0	0.00171	0.072	0	0	0	0	0	0.00548	0.00339	0.01307	0	0.01681	0	0	0	0	0	0.00691	0.06538	0	0.10631	0	0.07225	0.00941	0
GGB2652_SGB3573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073	0	0	0	0	0.00281	0	0	0	0	0	0	0	0	0
GGB9258_SGB14205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB13402_SGB14203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_vestibularis	0.03475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	0	0	0	0.79637	0	0	0	0	0.03218	0	0.00494	0	0	0	0	0.02564
Streptococcus_varani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_urinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60067	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp_F0442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0	0	0.00087
Streptococcus_sobrinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sobrinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_SGB9214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_SGB3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_SGB15012	0	0	0	0	0	0	0	0.03304	0	0.00813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02865	0	0	0	0.03607	0	0	0	0	0
Streptococcus_SGB14888	0	0.00866	0	0	0	0.02812	0	0	0	0	0	0	0	0	0	0	0.00067	0	0	0	0	0	0.00708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06657
Streptococcus_SGB14137	0	0	0	0	0	0	0	0	0	0	0.01004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sanguinis	0	0	0.00076	0	0	0	0	0	0	0	0	0	0	0	0	0.00999	0	0.0113	0	0	0.00769	0.00221	0	0	0	0	0	0.0202	0.00914	0	0	0	0.01236	0	0	0	0.00991	0	0	0.00152
Streptococcus_salivarius	0.03723	0	0.08785	0	0.01322	0.05119	0.02342	0.04218	0.01028	0	0	0.02118	0.0079	0.02933	0.19774	0.07648	0	0.11276	0.00164	0.00724	0.18668	0	0.08595	0	0	0	0.02668	3.90955	0.96786	0	0	0	0.05085	0	0.24003	0	0.01407	0	0.04679	0.21815
Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00441	0	0	0
Streptococcus_rubneri	0	0	0	0.00507	0	0	0.00443	0	0	0	0	0	0	0.01715	0	0.0025	0	0.01341	0	0	0	0.02194	0	0	0	0	0	0	0	0	0	0	0.00102	0	0	0	0	0	0	0.07006
Streptococcus_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pasteurianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis	0.00055	0	0	0	0.03468	0	0	0.01281	0.00039	0	0.00448	0	0	0	0.01604	0	0	0.00974	0	0	0.29193	0	0	0.00284	0	0	0.03164	0.06884	0.33009	0	0	0	0.00899	0.00383	0.13854	0	0.05172	0	0.04234	0.29835
Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00982	0	0.00861	0	0	0.02689	0	0	0	0	0	0	0.02117	0.02559	0	0	0	0.01681	0	0	0	0	0	0	0.01606
Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis	0	0	0.01123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03367	0	0.00516	0	0	0	0	0	0	0	0	0.00417	0	0	0	0	0	0	0	0	0	0	0.01234
Streptococcus_mitis	0	0	0.00473	0	0	0	0	0	0	0	0	0	0	0	0.00497	0.00554	0	0.01701	0	0	0.05427	0	0.0101	0	0	0	0.0028	0.01782	0	0	0	0	0	0.00262	0	0	0	0	0	0.02008
Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00965
Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153	0	0	0	0	0.01387	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04454
Streptococcus_lutetiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49727	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0.03489	0	0	0	0	0	0	0	0	0	0	0.00679
Streptococcus_infantis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gordonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gordonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00614	0	0	0	0	0	0.02456	0	0	0	0	0	0	0.17733	0.0292	0	0	0	0.01333	0	0	0	0	0	0.00036	0.02421
Streptococcus_gallolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_ferus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_equinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2365	0.00804	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_cristatus	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0.00579	0	0.0098	0	0	0.00457	0	0	0	0	0	0	0.00144	0.0049	0	0	0	0	0.00327	0	0	0	0	0	0.01279
Streptococcus_constellatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_australis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00767	0	0	0	0	0	0	0	0	0	0	0.00389	0	0	0	0	0	0
Streptococcus_australis	0	0.01381	0.02459	0.00804	0	0	0	0.01115	0	0	0	0	0.01463	0.02115	0	0.00553	0	0.07291	0	0	0.05566	0.03348	0	0	0	0	0	0	0	0	0	0	0.01671	0.01481	0	0	0	0	0	0.09996
Streptococcus_anginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129	0.00481	0	0	0	0.04117	0	0.00418	0	0	0	0.00065	0.00212
Streptococcus_alactolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01011	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_taiwanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_raffinolactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_piscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_petauri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84942	0	0	0	0	0	0	0	0	0	0
Lactococcus_hircilactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00319	0	0	0	0	0	0	0	0	0	0
Lactococcus_garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_cremoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9501_SGB14898	0	0	0	0	0	0	0	0.00204	0	0	0	0	0.04924	0	0	0	0	0	0	0	0	0	0	0.00832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB79964_SGB15109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB45491_SGB63163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella_paramesenteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
