Classify	Species	P347477A	P348452C	P348676C	P348741C	P348867B	P349202C	P349441C	P350402B	P350638C	P350819D	P350890B	P350951C	P351263B	P351443D	P351788D	P352277C	P352458C	P352738D	P352756B	P353024B	P353053C	P353285A	P353465C	P353478C	P354143B	P354149D	P354238B	P354575B	P354947C	P355118C	P355538C	P355926C	P356138C	P356149C	P356638C	P356988C	P357549A	P357552B	P358432B	P358702B	P358947B	P359231B	P359497B	P359738B	P360160A	P360450B	P360616C	P360895C	P361487D	P361933B	P361995C	P362591C	P362608C	P362680A	P363606B	P363703B	P364289B	P364305C	P364358B	P364417B	P364666C	P364696B	P364758C	P364765D	P365035B	P365052B	P365459D	P365479D	P365533C	P365726B	P366184B	P366396B	P366418C	P367034C	P367853B	P368478C	P368499B	P369114C	P369136C	P369177C	P369199D	P369797C	P371331B	P371418B	P371464B	P371627B	P371780B	P371964D	P371965D	P371978C	P372006A	P372419C	P372432D	P373384C	P373415B	P373450D	P373954D	P373965B	P374193C	P374232B	P374257D	P374263C	P374270C	P375029C	P375279C	P375618D	P376114B	P376225C	P376980C	P377167C	P377208D	P377667D	P377807C	P378261C	P378289C	P378538B	P378561D	P378578C	P379851C	P380191C	P380268C	P380942D	P381048C	P381483D	P381530D	P381778C	P381867C	P381881B	P382484C	P382576C	P382741C	P383027C	P383031C	P383336B	P383573C	P384256D	P384638C	P385669D	P386309D	P386345C	P388146C	P388277B	P388956B	P388989B	P389450C	P390374C	P390572C	P390608B	P390944D	P391412B	P392500C	P392599A	P392604C	P392718C	P392754B	P392851B	P392861D	P392875C	P393552C	P393629A	P394276C	P394952C	P395023B	P395560A	P395998D	P396262C	P396832B	P396833B	P397078B	P397353B	P397467A	P397578A	P397584D	P397824C	P398375B	P398563B	P398609C	P399078A	P400525D	P401286B	P401414A	P402032B	P402036C	P403023B	P403027B	P403521D	P403961D	P404151C	P404193C	P405115B	P406033B	P406952A	P408672B	P409120C	P410376D	P410516B	P410663B	P412220B	P413028B	P413804C	P414209B	P414382D	P414597B	P414844D	P416163A	P416483D	P416611D	P416648C	P418499B	P418647D	P419127A	P419725C	P419943C	P420760C	P420854D	P420905D	P421159C	P421544D	P421646D	P422125D	P422347C	P422381A	P422714C	P423275D	P423279B	P423522C	P424027B	P424073B	P424096C	P424311C	P424439C	P424824B	P426273D	P426845A	P427064B	P427510D	P428065B	P428276D	P428285D	P428541D	P429737D	P430130C	P430146B	P430569C	P430712A	P430886C	P431330C	P432539C	P432555B	P432847A	P433669B	P433743C	P433746A	P433894C	P434204D	P434556D	P434867C	P435484B	P435499D	P435780C	P436264D	P436410D	P437107D	P437295A	P438323D	P438784D	P438847D	P438867D	P439900D	P440039A	P440123A	P440440C	P440486C	P441625B	P441696A	P442212D	P442263C	P442328B	P443405C	P443541C	P443887D	P444556D	P445203D	P445338A	P445807C	P445935B	P446338D	P446506A	P446548A	P446719D	P447131B	P447140D	P447223B	P447642B	P447961D	P448151A	P448183B	P448378D	P448749C	P448868A	P449006D	P449895D	P450023D	P450721D	P450898B	P451740C	P452011C	P452045D	P452067D	P452068A	P453769B	P453780A	P454268A	P455076C	P455993D	P456202B	P457953B	P459522C	P461311D	P462536C	P462707D	P462934A	P463971D	P466661C	P466809C	P466853B	P467529B	P467815D	P469446D	P470061D	P470355A	P470357A	P470440A	P470877A	P471430A	P471949C	P473097C	P473414C	P473876D	P474190D	P477401B	P477540A	P478736C	P478805B	P478806A	P479612A	P479947D	P480512A	P480527D	P480821A	P480876C	P481399D	P481732A	P482331A	P482738C	P483076A	P484468C	P484752C	P484929A	P485297D	P486042A	P486310A	P486478D	P486623A	P486636B	P486663D	P487850D	P488253A	P488619D	P488828C	P489300C	P490091D	P491519A	P491912C	P492151D	P492202A	P492215A	P493593A	P493823A
Phocaeicola_dorei	Phocaeicola_dorei	0	0	0	0	0	0.01377	0	0.02115	0	0	0	0	0.21782	13.96777	0.70157	0	0.00491	0.00031	0.01484	1.1055	0	0.00035	0.60605	0	0.0051	0	0	0	0	0	0.00241	0	0	0.36893	1.58481	0	0	0	0	5.00805	0	0	0	0.81053	1.27882	1.94899	0	0	1.12926	0.02276	0	0.01595	0	0	0.33572	0	0	0	0	0	0	0	0.0004	0	0	0	8.91404	0	0	0.01217	0	0.33939	3.1557	0.007	0	0	16.25883	0.0131	0	0.02664	0	0.60341	1.3961	1.41952	3.18746	0	0.07349	6.33542	0	0.0125	0.56312	0	0	0.16783	0	0.02514	0	0.51813	0.00127	0	35.76335	0	0	0	0	0	0.09974	4.26475	0.00477	0.05881	1.47316	0	0.31567	0	0	0	0	0.38056	0	0.12156	0.00238	0.61805	0	0.28416	0.01713	5.25604	0.14626	0	0	0	4.63539	5.94985	0.50086	0	0	0.1807	0.01043	0	0	1.60602	0.33471	0.00386	0	0.04418	0	0	0	0.00375	0	0.08096	0	0	2.41969	0	0.25467	0	0	0	0	0	0	0.20409	0	0	0.17826	0.7216	0	0	0.12624	0	31.3997	0	0	1.46677	0.01118	0	0	0.51737	0.02179	0.02243	0	0.22918	0	0.02846	0.65177	0.01866	0	0	0	1.31736	0.00457	0.00126	0	0	0.39956	0.00163	0.01028	0	0	0.08285	0.08703	0.05595	1.46749	0	0.02031	0.4878	0	0	0.00026	0.06727	2.08784	0.59724	0	3.75201	0	0	0	0.27004	0	0	0	0	0	0	0.05722	0.89033	0	0.00349	0.00637	0.34247	0.03964	0	0	1.23538	0	0	0.12616	0.61778	0	0.47385	0.97203	0	0	0	0	0	0.00139	0	0	0.8838	0.41669	0	0.42865	0.00288	0	0	0	0.00228	0.04799	0	0	0	0	0	0.00294	0	2.59035	0	0	0.57318	0.17243	0.10197	0	1.01002	0	0.53199	0	0	0	0.00069	0.70803	0	0.0626	3.40212	0	0	0	0	0.34484	0	0.27833	0.06968	0.48524	0	0	0	0.0037	0	0	9.39657	0	0	0.03078	0	0	0	0	0	0.50187	0.02875	0.12581	0.30243	0	0	0.00037	0	0	0	0	0.00362	0	0	0	0	0	0.00553	0	1.15514	0.0642	0	0	0	1.09886	3.20612	0	0.01068	0.00043	0.00214	0.00346	0	0.00055	0.01375	6.88014	0	0	0	0	0	0	0.00709	0.08932	0	0.51539	0	0.00105	0	0	0.5463	0	0	0.0119	0	0.0058	0.15474	0.00649	0	0	0.81257	0	0	0	0	0	0	16.32178	0	1.79089	0.00025	0
Phocaeicola_faecicola	Phocaeicola_faecicola	0	0	0	0	0	0	0	0	0	0.75202	0	0	0	0	0	0	0.50374	0	0	0	0	0	0	0.22775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30203	0	0	0	0	0	0	0	0	0	0	0	0	1.9123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61475	0	0	0	0	0	0	0	0	7.65029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2175	0	0	0	0	0	0	0	0	0	0.00858	0	0	0	0	0	0	0	0	0	3.11261	0	0	0	0	0	0	0.73522	0	0	0.67694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79015	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phocaeicola_massiliensis	Phocaeicola_massiliensis	0	0.84213	0	2.06265	0	0.00381	10.52665	0	0	0	0	0	0.00331	6.01426	0	0	0	9.4111	0.14185	0	0	0	0.11665	0	0.56561	0	0	1.51986	0	0.56026	1.80796	0	0	0	0	0	0	0	0	0	4.36849	0	0.0957	0	3.79544	0	0	0.31561	4.92391	0	0.23753	0	0	0	0.02126	2.12464	0	0.92142	0.98969	0	2.38543	0.56316	0.33519	0	0	0	1.08557	0	4.68941	0.00924	0	0	3.6476	1.0196	0	0.13573	0	0.22695	0.22354	0.09771	0.67114	0	2.34195	0.44935	0	0	0.01972	4.02083	1.88541	0	0	0.58556	3.5433	1.24442	0.05208	0	0	0.0145	0	0.5512	0	0	0	0.08946	0	0	0	3.22451	0	0.50773	8.80237	0	0	8.51188	0	0	0	0	1.47302	0.21875	0.28684	1.64227	0.0266	0.91574	0	0	0	0	0	2.58279	0	0	0	0.01551	0	0.01598	0	0	0	0	0.01041	0.67378	0	0	2.86795	0	0	0	0	0	0.31043	0	1.39802	0	0	0	4.08868	0	0	0	0.05907	0	0	0	0	0.02252	0	0	0	0.11942	0	0.02629	5.26706	0	0.2398	0.12775	2.30292	0	1.56608	0.00159	0.3925	0	0	0.79145	0.74092	0	0.09632	0	0	0	0	0	0	0.36818	0.15145	0	0	0.12945	0	0	0.1116	0	0.00376	0	0.01047	0	0.67479	0	0	0.06143	0.36991	8.42812	0	0	0	0	2.12832	0	0.60715	0	0	0	0.02419	0	0.66419	0	0	0.02314	0	0	0.32075	0.0525	0	3.26563	0.13716	0	0.50268	0.2311	0.49203	13.72689	0	0	2.01549	0	1.76608	1.06932	0	0.03781	0	0	2.13501	0	0	0.1658	1.22393	0	0	0.08319	0	0	0.64757	0	1.03023	4.8252	0	0	0	0	0	0	0	0	0	0.40609	2.99303	0	0	0	0	0.27053	0.56398	0.49173	0	0	0	0	0	0	0	0	0.82991	0.08756	0.22617	0.44054	0	0.16888	0.00615	0	0	0	0	0	0	0	0.00592	0	0	1.13062	1.42095	0.18246	1.62807	0	0.08501	0	0	0	0	2.1864	1.76472	0	0.08286	0	1.14966	0.00012	0	0	0	0.51799	0.05796	0.00443	0	0	0	1.17408	0	0	0	0.03242	0.26456	0	0	0.06307	0	0	0	0	0.08296	0	0	0	0	0	0	0	0	3.15517	0	0.13699	0.21899	0.00298	0	0	0.01142	0	2.85479	0	0	0	0	0	0	0	0	0	0	0.31932	0	0	0
Phocaeicola_plebeius	Phocaeicola_plebeius	0	0	0	0	0	0.01927	0	0.3648	1.39552	0	0.03024	0.1754	0.19963	0.00072	0.00059	3.13912	0.13878	0.50245	0.22727	0	0	3.95891	0.6085	0	0	0	0	0.01982	0	0.67818	0	0	0	0	0	0	2.28712	0.00245	0.12921	0	0	0.06124	0.01863	0.00064	1.7018	0	0	0.27697	4.78395	0.15707	0	0.29518	14.19844	1.08721	0.00346	2.84836	0.00617	0	0	0	0.07009	0.12028	0	6.89092	0	0	0	0	0	0.03393	0.01547	1.17957	0	0	0	4.31786	0	0.19383	0.00089	0.02679	0.00082	1.35144	20.47171	0.06734	3.08379	0	0	0	0.01393	0	0	4.30079	0	3.24098	0	0	29.60758	0.00222	9.92189	0.58941	5.90733	0.16967	0.74635	5.89178	0	0	0.81659	0	0	0	27.81784	0.27286	0	0	0	0	0	0	2.58382	0.09935	0	0.59617	0	0	0.00037	0	0.00073	0.08738	0	1.31125	0.01448	7.25047	0.19531	0	5.14488	0.05707	4.19062	0	0	0	0.12574	0	0	0	0	0.00017	0	1.32377	18.32956	0	0.599	15.9039	0.54854	0	0	0.03427	0.75831	0.5502	0	0.34279	1.34283	0	0	0	1.5558	0.09569	0	0	0	0	0	0	11.6845	0.00329	0	0	4.07702	0.27847	10.52622	0.24588	0.07792	0	0.44951	0	0	2.06857	0	0	0	0	0	0	0	0	0	0.0015	0.12811	0	0	0	0.00069	0.01162	0	0	0.00139	0.64204	0	0.02439	0	0.00659	2.76304	0	0	0	0	0	12.18458	0.02207	0	0	0.00466	0	0	0	0	0	2.4057	0	0	0.09312	0	0	11.40566	0	0.05173	0	0	1.48701	0	0	0.0702	0.0034	0	0	0	0.00272	0	0	0	1.20342	3.34017	0	0	0	12.79152	0	0.1803	0.46314	0	0	0	0	0	0.43827	0	0	0	0	0	2.63967	0.19247	0.26081	0.002	0.3671	1.43653	0	0	0.32644	0	0	0.09933	0	0.00121	0.73582	0.02596	0.2437	0	0	0.3479	0	0	0.00258	0	0	0	1.66616	0	0.90737	0	0	0	0	0	0	0	0.03439	0.3997	1.37111	0.5605	2.38672	0	0	0.46882	0.09965	0.19715	0.31416	0	4.40501	13.27734	0.0047	0.12131	0	0	0	0.00301	0.07364	0	0	0.00103	0	0	4.40477	0	0.00511	0	0.04786	0.19181	0	0.66331	0	0	0	0	0.38833	0	0	0.23406	0	0	0.00112	0.00046	0	0	0	19.69844	0	0	0.71405	0	0.00045	0	0	3.11393	0	0	0.02401	0.76767	4.46192	0	0	0.11298	0.52486	0	0	0.00074	0.07314	0.3217	0	0.18268
Phocaeicola_sartorii	Phocaeicola_sartorii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phocaeicola_SGB6473	Phocaeicola_SGB6473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177	0	0	0	0	0	0.01141	0	0	0	0	0	0.19343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00975	0	0	0	0	2.54638	0	0	0	0.06705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02771	0	0	0	0	0	0	0	0	0	0	0	2.51342	1.68797	0	0	2.07988	0	0	0	0	0	0	0.95418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01515	0	0	0.00887	0.51052	0	0	0	0	0	0	0	0	0	0	0	0	0.63011	0	0	0	0	0	0	0	0	0.01942	0	0.1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04131	0.70668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05031	0	0	0	0	0	0	0	0	0	0	0	0
Phocaeicola_vulgatus	Phocaeicola_vulgatus	15.25625	3.14262	3.65799	8.92201	5.9455	0.00923	9.86727	0.03373	0.12375	0.28515	0.05934	0.04917	0.02149	0.86827	0.88654	0.16721	0.41729	18.83311	0.14697	0.41164	1.69339	32.43539	0.39639	13.15504	0.29843	8.84026	0.35759	0.86152	0.00376	0.5278	3.47666	5.11629	0.12056	0.68643	0.06487	4.82861	15.43592	0.86136	0.03619	2.02879	4.32097	0.02063	0.14756	0	2.93854	4.37786	0.71678	0.38134	7.74063	0.01234	16.50252	0.0056	1.80043	0.7066	0.45091	2.09101	5.51347	0.29715	3.43031	0.01663	1.78608	0.54531	4.41185	2.97926	0.2777	14.64963	0.0068	7.48964	13.09195	0.19891	26.65222	0.20173	1.61518	0.65816	25.25607	0.18177	0.00379	0.10201	0.3166	0.13677	27.79548	0.86429	0.00348	0.18799	0	0	0.07892	6.30584	0.45091	0.29033	9.73537	2.77697	6.59332	7.47174	0.02739	33.2181	0.00411	0.05101	10.06439	0.19836	0	0.0214	0.28721	0.27525	0	14.9539	0.35344	0.00681	12.14122	4.56997	6.17368	2.42762	0	9.53941	0.10275	10.84905	0.40001	22.13289	0.25646	0.59428	0.58967	1.96579	0.3909	3.30735	1.78455	0	3.40892	0.07981	0	1.26055	0.00647	1.66862	0.52218	0.47443	0.00771	0.21543	4.64811	0.00772	0.00111	0.94239	0.00682	1.23716	8.16	12.31055	1.47191	0.00212	4.6811	0.16427	0	0.55437	1.40695	2.46403	0	0.15314	1.55992	0.52266	4.65123	2.27491	1.48924	2.82677	1.69843	1.98193	0.19924	13.51719	3.08112	0.07622	1.74091	0.0271	0.43347	0.38152	0.01201	0.69393	52.54123	0.44835	1.03017	0.71897	0.97463	6.13378	6.34137	0.32688	0.17436	2.37509	0.3152	0.66425	0.09503	1.96114	5.12261	0	0.74631	0	43.14566	0.0208	0.38413	1.58253	5.13977	0.33447	1.27715	0.12659	0.02678	0.05468	0.0552	0.06256	2.0689	0.11105	0.01487	0.39458	0.93485	6.15922	0.00193	0.50768	9.42745	11.49739	0.01294	0	0.19869	0	1.8267	0.0168	0.72655	4.50174	1.55882	0.32127	0.4186	5.71361	7.07183	0	2.49681	0.08195	0.24688	0.29103	1.54129	0.03557	0.25265	8.62701	0.1467	16.67347	0.63239	2.0478	0.90983	6.46007	0.27519	1.47338	0.00617	0	4.767	1.35404	1.25701	0.21608	0.83122	1.4226	2.22706	3.06397	1.67194	0.18436	4.4827	32.25754	0.06048	0.6181	2.14426	5.83136	0.27587	1.183	2.45708	3.87459	2.12186	0	0.57826	0.25219	0.91258	1.06597	0.06686	0.15944	0.0199	0.00814	0.5937	0.1649	0.10117	3.03656	1.33938	0.15223	1.0044	2.29745	0.04177	0.02538	0.13552	4.83162	0.10552	2.18238	0.00129	0.07343	9.45802	0.27507	1.51204	2.01803	5.17167	0.2196	4.78708	0.69365	30.83408	7.51866	0.7053	0	0.60232	9.67745	0.47442	1.47999	0.19031	6.35545	2.58526	0.08386	10.65973	0.12388	0.25597	0.06401	0.57582	0.8982	4.92378	3.47389	8.87115	28.63342	0.50621	0.77273	8.16326	0.0051	0.01692	0.35337	0.10258	1.51093	0.13024	0.01132	0.00187	3.46277	2.89323	1.28296	0	0.01812	0.0394	0.14874	0.11527	4.62048	2.0865	0.06443	0.50195	0.71687	1.73411	2.42458	0.2881	0.52464	0	0.35512	0.02524	1.65477	0.00352	0.39348	7.4324	5.4553	0.22243	0	0.37968	0.02696	0.3913	1.31169	0.35499	0.4941	6.19613	0.04932	0.19031	3.1279	3.73583	0.00785	0.43414	0.02518	1.48311	0.01738	0.01931	0.57435	0.00196	0.0045	0.12266
Phocea_massiliensis	Phocea_massiliensis	0.09193	0.6355	0	0	0.17019	0.03453	0.0457	0	0	0	0.02482	0.01016	0	0.02604	0.01153	0.01906	0	0	0	0.04987	0	0	0.11588	0	0.10513	0	0.02731	0	0	0	0	0	0	0.00466	0	0	0.00727	0	0.06271	0.09077	0.0246	0.02335	0	0	0.03284	0	0.01197	0.00669	0	0.00812	0	0	0	0	0.029	0.047	0.08914	0	0.03125	0	0	0.0154	0	0.12646	0.00515	0.13693	0	0	0.01447	0.03079	0	0	0	0	0.03416	0.01789	0	0	0.02159	0	0	1.22038	0	0	0	0	0	0.05576	0	0	0.0008	0	0.00737	0	0.02181	0	0	0.00048	0	0	0	0.00046	0	0	0	0.03675	0.00968	0.24486	0	0.00302	0	0.2229	0.00845	0.0067	0	0.04972	0	0	0.12534	0.04211	0.08699	0.03814	0.00486	0.03369	0	0	0.00355	0.00926	0	0	0.15782	0	0	0	0	0.00756	0	0	0	0.1563	0.05989	0.01591	0.44585	0.01376	0.00756	0.0649	0.06938	0.00522	0	0	0.03212	0.00232	0.02135	0	0.0282	0.00987	0.02911	0.02721	0.07308	0	0	0	0.07785	0.06313	0.13204	0.01521	0	0	0	0	0.02661	0	0	0	0.06404	0.0906	0	0	0.02935	0	0	0	0	0.00474	0	0.02381	0.04326	0	0	0	0	0	0	0.00628	0	0.00568	0.16772	0	0	0	0	0	0.09716	0	0	0	0	0	0	0.01295	0	0	0	0.00169	0	0.06011	0.01311	0	0.02571	0	0	0	0	0.33108	0.27072	0	0.0215	0	0.00568	0	0	0.0817	0	0	0.00081	0.00924	0.11346	0	0	0.00466	0.00198	0	0.30994	0	0.04491	0	0	0.02348	0.00294	0.01412	0	0.00317	0	0.01009	0.01427	0	0.03334	0.03122	0	0	0.03108	0	0	0	0.07991	0	0.19126	0	0.03097	0.00428	0.01706	0.62133	0.00076	0	0.1416	0	0	0	0.02983	0	0.00092	0	0.01351	0	0	0	0	0	0	0	0	0	0	0	0	0.03674	0	0	0	0	0	0	0	0	0.14165	0	0	0	0.02331	0	0.1231	0	0.05942	0.02933	0	0	0	0	0	0	0	0.01281	0.07559	0.00265	0	0.02793	0	0.00055	0.01236	0	0.00195	0	0	0	0.14087	0.02581	0	0	0	0	0.35206	0	0	0	0.00051	0	0.00255	0	0.07653	0.28593	0	0	0	0.01012	0	0	0	0	0	0.11634	0	0	0	0.07102	0.02271	0	0.00652	0	0.08782	0	0	0.02617	0.02208	0	0	0	0	0	0
Phytobacter_diazotrophicus	Phytobacter_diazotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phytobacter_massiliensis	Phytobacter_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Piscicoccus_intestinalis	Piscicoccus_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
