,Healthy01,Healthy02,Healthy03,Healthy04,Healthy05,Healthy06,Healthy07,Healthy08,Healthy09,Healthy10,Patients01,Patients02,Patients03,Patients04,Patients05,Patients06,Patients07,Patients08,Patients09,Patients10
Lancefieldella_rimae,0,0.00029,0,0,0,0,0,0,0,0,0,0,0.0019,0,0,0,0,0,0,0
Latilactobacillus_curvatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lautropia_dentalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lautropia_mirabilis,0,0,0,0,0,0,0,0,0,0,0.00632,0,0,0,0,0,0,0,0,0
Lawsonella_clevelandensis,0,0.01049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leclercia_adecarboxylata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lelliottia_amnigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lentilactobacillus_buchneri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lentilactobacillus_parabuchneri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptotrichia_hongkongensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptotrichia_sp_oral_taxon_221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptotrichia_wadei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leucobacter_chironomi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leuconostoc_citreum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leuconostoc_holzapfelii,0,0,0,0,0.00662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leuconostoc_lactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76361
Leuconostoc_SGB48612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leuconostoc_suionicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levilactobacillus_brevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligilactobacillus_acidipiscis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligilactobacillus_agilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligilactobacillus_animalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligilactobacillus_ruminis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligilactobacillus_salivarius,0,0,0,0,0,0.03334,0,0,0,0,0,0,0,0,0,0,0,0.17338,0,0
Ligilactobacillus_SGB14949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligilactobacillus_SGB15290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus_coleohominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus_fermentum,0,0,0.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23343
Limosilactobacillus_gastricus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus_mucosae,0,0,0.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24183,0,0
Limosilactobacillus_oris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus_pontis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus_portuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limosilactobacillus_reuteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05165
Limosilactobacillus_vaginalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longibaculum_muris,0,0,0,0.02089,0,0.01776,0,0,0,0,1.00037,0.00673,0,0,0,0,0,0,0,0
Longicatena_caecimuris,0,0,0,0,0,0,0,0,0.00815,0,0,0.0201,0,0,0.00411,0,0,0,0,0
Luteimonas_SGB9345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxibacter_massiliensis,0,0,0,0.00188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lysobacter_tolerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrococcus_caseolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mageeibacillus_indolicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mailhella_massiliensis,0,0,0,0,0,0,0,0.00704,0,0,0,0,0,0,0,0,0,0,0,0
Mammaliicoccus_lentus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mammaliicoccus_sciuri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinibacterium_profundimaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinobacter_nauticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marseilla_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,10.93385,0,0,0,0,0,0
Massilicoli_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massiliimalia_massiliensis,0.00403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massiliimalia_timonensis,0,0,0,0,0,0,0,0,0,0,0.00563,0,0.00077,0,0,0,0,0,0,0
Massilimicrobiota_sp_An134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilimicrobiota_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilioclostridium_coli,0,0,0,0,0,0,0,0,0,0,0,0,0.00105,0,0,0,0,0,0,0
Mediterranea_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mediterraneibacter_butyricigenes,0,0.00561,0,0,0.00226,0,0.01583,0,0,0.01489,0,0,0.05639,0.01344,0.00169,0.00567,0,0,0,0
Mediterraneibacter_glycyrrhizinilyticus,0.00806,0,0.47845,0.08468,0,3.00E-04,0.00905,0,0.08819,0.06786,0,0.84149,0,0.10065,0,0,0.0823,0.83437,0,0
Mediterraneibacter_massiliensis,0,0,0,0,0,0,0,0.01121,0.01254,0.0065,0,0,0,0,0,0,0.00397,0,0,0
Mediterraneibacter_SGB4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mediterraneibacter_SGB48424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01485,0,0,0,0,0,0
Mediterraneibacter_sp_gm002,0,0,0,0,0,0.00141,0,0.00967,0,0,0,0,0.30147,0,0,0,0,0,0,0
Mediterraneibacter_sp_NSJ_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megamonas_funiformis,0,0,19.09711,0,0,6.74583,0.03066,0.14888,2.82278,1.46729,0,2.87016,0.0014,0,0.0167,0.00105,0,2.20209,0,0.01094
Megasphaera_cerevisiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_elsdenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_hominis,0,0,0,0,0,0.04481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_hutchinsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_massiliensis,0,0,0,0,0,0.2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_micronuciformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55117,0
Megasphaera_sp_AM44_1BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megasphaera_sp_DJF_B143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7171,0,0,0,0
Megasphaera_sp_NM10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39381,0,0,0,0
Megasphaera_stantonii,0,0,0,0,0,0,0,0.10414,0,0,0,0,0.07404,0,0,0,0,0,0,0
Megasphaera_vaginalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melaminivora_sp_SC2_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melissococcus_sp_OM08_11BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merdimonas_faecis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesorhizobium_hungaricum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesosutterella_multiformis,0.00389,0,0,0,0,0,0,0,0.06134,0.01052,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter_arboriphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter_oralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter_smithii,0,0,0,0,0.01295,0,0,0.08505,0,0,0,0,0,0.00937,0,0.01093,0.02543,0,0,0
Methanobrevibacter_woesei,0,0.26306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosphaera_cuniculi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanosphaera_stadtmanae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylobacterium_SGB15164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941,0,0,0,0,0,0
Methylobacterium_SGB17145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylophaga_SGB22244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microbacterium_algeriense,0,0,0,0,0,0,0,0,0,0,0,0.00045,0,0,0,0,0,0,0,0
Microbacterium_aurum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07211
Microbacterium_keratanolyticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microbacterium_lacticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384
Microbacterium_luteum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microbacterium_paulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01105
Micrococcus_luteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micropruina_glycogenica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella_jalaludinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella_multacida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella_sp_AF21_1AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobilibacterium_timonense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobiluncus_SGB15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mogibacterium_diversum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152,0.00625,0
Mogibacterium_kristiansenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mogibacterium_pumilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mogibacterium_sp_BX12,0,0,0,0,0,0,0,0,0,0,0,0,0.02478,0,0,0,0,0,0,0
Mogibacterium_sp_NSJ_24,0,0,0,0,0,0,0,0,0,0,0,0.00596,0.03466,0,0,0,0,0,0,0
Mogibacterium_timidum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monoglobus_pectinilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxella_osloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morganella_morganii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02333,0
Muribaculum_gordoncarteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muricomes_intestini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murimonas_intestini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_haemophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycoplasma_hominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negativicoccus_succinicivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neglectibacter_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria_bacilliformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria_elongata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria_sicca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria_sp_KEM232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria_sp_oral_taxon_014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria_subflava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024,0,0
Neobittarella_massiliensis,1.00E-04,0,0,0,0,0.03394,0.01097,0,0.0111,0.00191,0.00624,0,0.045,0.00167,0.01491,0.00726,0,0,0,0
Niameybacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrosomonas_nitrosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novosphingobium_sp_B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obesumbacterium_proteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceanicaulis_sp_HTCC2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceanococcus_atlanticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odoribacter_laneus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odoribacter_sp_AF15_53,0,0,0,0,0,0,0,0,0.06047,0,0,0,0.0013,0,0,0,0.00132,0,0,0
Odoribacter_splanchnicus,0.35264,0.1334,0,0,0.18545,0.10271,0.20175,0.10459,0.07964,0.18615,0.01064,0,0.0421,0.28156,0.17522,0.01684,0.40464,0,0,0
Olsenella_phocaeensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_porci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_profusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_SGB42251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_sp_AF16_14LB,0,0,0,0,0,0,0.06423,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_sp_An188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_sp_oral_taxon_807,0,0,0,0,0,0,0,0,0,0,0,0,0.00358,0,0,0,0,0,0.00634,0
Olsenella_sp_SW781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465,0,0,0,0,0,0
Olsenella_uli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oribacterium_asaccharolyticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oribacterium_parvum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oribacterium_SGB5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oribacterium_SGB5287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oribacterium_SGB96486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oribacterium_sinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oribacterium_sp_oral_taxon_078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oryzisolibacter_propanilivorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscillibacter_ruminantium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02334,0,0,0,0,0
Oscillibacter_sp_ER4,0.79141,0,0,0,0.00906,0,3.04112,0.67674,0,0.04427,1.6255,0,21.25527,0,0,3.15578,3.11457,0.0051,0,0
Oscillibacter_sp_NSJ_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscillibacter_sp_PC13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscillibacter_valericigenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxalobacter_formigenes,0.0365,0,0,0,0,0,0.0641,0,0.17598,0,0,0,0,0,0.02888,0,0.01109,0.00306,0,0
Paenibacillus_SGB4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paeniclostridium_sordellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea_dispersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_acidifaciens,0.42276,0,0,0,0.02279,0,0,0,0,0,0.03966,0,0.01908,0.00108,0,0,0,0,0,0
Parabacteroides_bouchesdurhonensis,0.14911,0,0,0,0,0,0.01849,0.01478,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_chinchillae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_distasonis,0.57926,0.37406,0.36516,0,0.21859,0.21214,0.09937,0.24724,2.31616,0.9934,0.24319,1.58221,0.05919,0.81009,1.03371,0.00917,1.92816,0.01794,0.03977,0.43976
Parabacteroides_faecis,0.07028,0,0,0,0,0,0.10211,0,0.02875,0,0,0,0.01275,0,0,0,0,0,0,0
Parabacteroides_goldsteinii,1.67413,0.03568,0,0,0.00357,0,0,0.00253,0.00072,0.03869,0.07662,0,0.00095,0.03116,0.14707,0,0.16157,0,0,0
Parabacteroides_gordonii,0,0,0,0,0,0,0,0,0.02206,0,0,0.01786,0,0,0,0,0.05227,0,0,0
Parabacteroides_johnsonii,0,0.11555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_merdae,0.48411,0.00726,0.46624,0.8118,0.13507,2.19151,0,0.20401,0,0.58881,0,0,0,0.56038,1.68708,0.27811,0,0.05237,0.03959,0.97474
Parabacteroides_sp_AM08_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_sp_N37,0,0,0,0,0,0,0,0.05988,0,0,0,0,0,0,0.00121,0,0.13329,0,0,0
Parabacteroides_sp_TM07_1AC,0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraclostridium_bifermentans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccus_solventivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccus_sulfuroxidans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraeggerthella_hongkongensis,0,0,0,0,0,0,0,0,0,0,0,0.0133,0,0,0,0,0,0,0,0
Paraprevotella_clara,0.63627,0,0,0,1.10407,0,0,0.59204,0,0,0,0,0,0,0,0.77874,0,0,0,0
Paraprevotella_xylaniphila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13576,0,0,0,0,0
Parascardovia_denticolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasutterella_excrementihominis,0,0.00484,0,0.09219,0.05059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasutterella_secunda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasutterella_SGB9260,0,0,0,0,0,1.38597,0,0,0,0.5468,0,0,0,0,0.01616,0,1.4159,0,2.32643,0
Paratractidigestivibacter_faecalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parolsenella_catena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvimonas_micra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvimonas_parva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvimonas_SGB6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvimonas_sp_oral_taxon_110,0,0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pauljensenia_hongkongensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03845,0
Pediococcus_acidilactici,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43186,0
Pediococcus_pentosaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119,0
Peptacetobacter_hiranonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptidiphaga_gingivicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptidiphaga_SGB15895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_duerdenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_gorbachii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_grossensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_lacrimalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_senegalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_sp_Marseille_P3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus_anaerobius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus_russellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus_SGB749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus_sp_MV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus_stomatis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctobacterium_faecium,0.12218,3.34469,2.77229,0,0.99305,3.33316,2.20886,1.26006,2.50576,1.37051,2.07464,3.12083,0.04505,2.35235,0.00094,1.21028,0.10912,0.12745,0.6854,0
Phascolarctobacterium_SGB4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctobacterium_SGB5790,0.00938,0,0,0,0,0.89517,0,0,0,0,0,0.26879,0.00634,0,0,0,0,0,0,0
Phascolarctobacterium_succinatutens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90339,0,1.14339,0,0,0
Phenylobacterium_haematophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola_abscessus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola_barnesiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola_coprocola,0,0,0,0,0,0,0.32385,0,0,0,0,0,0,0,0,0,0,0,0.52231,0
Phocaeicola_coprophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola_dorei,0,0,0,0,0.28564,9.50085,0.00916,0.02485,7.63349,0,0,0,0,0,0,0.01377,0,0.02115,0,0
Phocaeicola_faecicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75202
Phocaeicola_massiliensis,0,6.60075,0,0,2.29628,0,0.35036,0,0,0,0,0.84213,0,2.06265,0,0.00381,10.52665,0,0,0
Phocaeicola_plebeius,0,8.02616,0,0,5.10305,0,0,0,24.98656,0,0,0,0,0,0,0.01927,0,0.3648,1.39552,0
Phocaeicola_sartorii,0,0,0,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola_SGB6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola_vulgatus,10.81132,19.57021,3.91073,5.88573,12.26985,9.59762,0.56436,0.42835,11.90967,15.04581,15.25625,3.14262,3.65799,8.92201,5.9455,0.00923,9.86727,0.03373,0.12375,0.28515
Phocea_massiliensis,0.02975,0.01378,0.05511,0.22169,0.00205,0.14387,0,0.01186,0,0.00266,0.09193,0.6355,0,0,0.17019,0.03453,0.0457,0,0,0
Phytobacter_diazotrophicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phytobacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piscicoccus_intestinalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plesiomonas_shigelloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pluralibacter_gergoviae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_asaccharolytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_bennonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_endodontalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_gingivalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_SGB1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_SGB1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_SGB1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_SGB1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_SGB1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_somerae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_sp_HMSC065F10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_uenonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
